id,arrest,beat,block,case_number,community_area,date,description,district,domestic,fbi_code,id,iucr,latitude,location,location_description,longitude,primary_type,updated_on,ward,x_coordinate,y_coordinate,year,c_tract
83,True,0735,070XX S ASHLAND AVE,JB226726,67,2018-04-16T23:25:00.000,RETAIL THEFT,007,False,06,11287275,0860,41.765997125,"{'type': 'Point', 'coordinates': [-87.66382344, 41.765997125]}",GROCERY FOOD STORE,-87.66382344,THEFT,2018-05-04T15:51:04.000,17,1166897,1858031,2018,6715003031
84,True,0735,071XX S HOYNE AVE,JB226730,67,2018-04-16T21:00:00.000,ARMED WHILE UNDER THE INFLUENCE,007,False,15,11287298,1479,41.764555059,"{'type': 'Point', 'coordinates': [-87.675952891, 41.764555059]}",STREET,-87.675952891,CONCEALED CARRY LICENSE VIOLATION,2018-05-04T15:51:04.000,17,1163592,1857480,2018,6720004001
85,False,0713,058XX S LOOMIS BLVD,JB122954,67,2018-01-20T11:04:00.000,DOMESTIC BATTERY SIMPLE,007,True,08B,11213656,0486,41.788332819,"{'type': 'Point', 'coordinates': [-87.659579558, 41.788332819]}",RESIDENCE,-87.659579558,BATTERY,2018-05-04T15:51:04.000,16,1167991,1866179,2018,6701002016
86,False,0713,062XX S BISHOP ST,JB126523,67,2018-01-09T16:30:00.000,FORCIBLE ENTRY,007,False,05,11211967,0610,41.780536781,"{'type': 'Point', 'coordinates': [-87.660599773, 41.780536781]}",RESIDENCE,-87.660599773,BURGLARY,2018-05-04T15:51:04.000,16,1167735,1863336,2018,6708002028
87,False,0715,057XX S WOLCOTT AVE,JB228146,67,2018-04-18T05:30:00.000,OVER $500,007,False,06,11288388,0810,41.789847106,"{'type': 'Point', 'coordinates': [-87.671759926, 41.789847106]}",STREET,-87.671759926,THEFT,2018-05-04T15:51:04.000,15,1164665,1866705,2018,6704001023
88,False,0732,070XX S EMERALD AVE,JB107788,68,2018-01-07T17:00:00.000,AGGRAVATED VEHICULAR HIJACKING,007,False,03,11197860,0326,41.766138497,"{'type': 'Point', 'coordinates': [-87.64319207, 41.766138497]}",STREET,-87.64319207,ROBBERY,2018-05-04T15:51:04.000,6,1172525,1858127,2018,6812001007
89,False,0714,061XX S MARSHFIELD AVE,JB114313,67,2018-01-12T21:45:00.000,DOMESTIC BATTERY SIMPLE,007,True,08B,11202728,0486,41.782601671,"{'type': 'Point', 'coordinates': [-87.665505994, 41.782601671]}",APARTMENT,-87.665505994,BATTERY,2018-05-04T15:51:04.000,15,1166391,1864078,2018,6707002002
90,False,0725,065XX S JUSTINE ST,JB117562,67,2018-01-16T01:00:00.000,$500 AND UNDER,007,False,06,11205139,0820,41.774910504,"{'type': 'Point', 'coordinates': [-87.662865554, 41.774910504]}",RESIDENCE,-87.662865554,THEFT,2018-05-04T15:51:04.000,17,1167133,1861281,2018,6711001015
91,False,0725,066XX S LAFLIN ST,JB119525,67,2018-01-17T04:00:00.000,$500 AND UNDER,007,False,06,11206433,0820,41.773591445,"{'type': 'Point', 'coordinates': [-87.661618184, 41.773591445]}",RESIDENCE,-87.661618184,THEFT,2018-05-04T15:51:04.000,17,1167477,1860803,2018,6716001003
92,False,0724,065XX S MAY ST,JB231003,68,2018-04-20T11:13:00.000,SIMPLE,007,False,08A,11290598,0560,41.775495741,"{'type': 'Point', 'coordinates': [-87.653180912, 41.775495741]}",APARTMENT,-87.653180912,ASSAULT,2018-05-04T15:51:04.000,17,1169773,1861515,2018,6810001011
93,False,0712,061XX S CARPENTER ST,JB121392,68,2018-01-18T16:20:00.000,FROM BUILDING,007,False,06,11207882,0890,41.782483099,"{'type': 'Point', 'coordinates': [-87.650932831, 41.782483099]}",RESIDENCE,-87.650932831,THEFT,2018-05-04T15:51:04.000,16,1170366,1864066,2018,6806002025
94,False,0724,068XX S ABERDEEN ST,JB232569,68,2018-04-21T15:25:00.000,DOMESTIC BATTERY SIMPLE,007,True,08B,11291724,0486,41.769798702,"{'type': 'Point', 'coordinates': [-87.651811437, 41.769798702]}",RESIDENCE,-87.651811437,BATTERY,2018-05-04T15:51:04.000,17,1170163,1859442,2018,6811004006
95,False,0711,002XX W 63RD ST,JB233219,68,2018-04-20T11:30:00.000,STRONGARM - NO WEAPON,007,False,03,11292199,0320,41.779975054,"{'type': 'Point', 'coordinates': [-87.630937377, 41.779975054]}",CTA STATION,-87.630937377,ROBBERY,2018-05-04T15:51:04.000,20,1175827,1863196,2018,6809002002
96,False,0712,060XX S PEORIA ST,JB234333,68,2018-04-20T15:55:00.000,SIMPLE,007,False,08B,11293060,0460,41.784797052,"{'type': 'Point', 'coordinates': [-87.647333315, 41.784797052]}","SCHOOL, PUBLIC, BUILDING",-87.647333315,BATTERY,2018-05-04T15:51:04.000,16,1171341,1864917,2018,8348001009
97,True,0711,056XX S EMERALD AVE,JB123674,68,2018-01-20T22:48:00.000,UNLAWFUL POSS OF HANDGUN,007,False,15,11209498,143A,41.792002104,"{'type': 'Point', 'coordinates': [-87.643882805, 41.792002104]}",ALLEY,-87.643882805,WEAPONS VIOLATION,2018-05-04T15:51:04.000,20,1172261,1867550,2018,8347003011
98,False,0726,063XX S SEELEY AVE,JB129870,67,2018-01-26T00:18:00.000,AGGRAVATED: HANDGUN,007,False,04A,11214268,051A,41.778411621,"{'type': 'Point', 'coordinates': [-87.675100136, 41.778411621]}",SIDEWALK,-87.675100136,ASSAULT,2018-05-04T15:51:04.000,15,1163786,1862531,2018,6714001013
99,False,0732,007XX W 73RD ST,JB228335,68,2018-04-18T09:00:00.000,OVER $500,007,False,06,11288644,0810,41.761594477,"{'type': 'Point', 'coordinates': [-87.642368417, 41.761594477]}",STREET,-87.642368417,THEFT,2018-05-04T15:51:04.000,17,1172763,1856473,2018,6813003000
100,True,0713,055XX S RACINE AVE,JB222715,67,2018-04-13T16:15:00.000,UNLAWFUL POSS OF HANDGUN,007,False,15,11300958,143A,41.793436846,"{'type': 'Point', 'coordinates': [-87.654857841, 41.793436846]}",SMALL RETAIL STORE,-87.654857841,WEAPONS VIOLATION,2018-05-09T15:48:31.000,16,1169264,1868049,2018,6701001003
101,False,0723,008XX W 69TH ST,JB136560,68,2018-01-31T15:40:00.000,SIMPLE,007,False,08B,11219440,0460,41.768832144,"{'type': 'Point', 'coordinates': [-87.644812781, 41.768832144]}",CTA BUS,-87.644812781,BATTERY,2018-05-04T15:51:04.000,6,1172075,1859105,2018,6811002000
102,False,0714,017XX W 63RD ST,JB136513,67,2018-01-31T15:30:00.000,$500 AND UNDER,007,False,06,11219400,0820,41.779413066,"{'type': 'Point', 'coordinates': [-87.666968951, 41.779413066]}",STREET,-87.666968951,THEFT,2018-05-04T15:51:04.000,15,1166001,1862913,2018,6712002000
103,False,0711,006XX W 62ND ST,JB139488,68,2018-02-03T00:01:00.000,$500 AND UNDER,007,True,06,11221688,0820,41.781628721,"{'type': 'Point', 'coordinates': [-87.641148763, 41.781628721]}",RESIDENCE,-87.641148763,THEFT,2018-05-04T15:51:04.000,16,1173037,1863776,2018,8348002003
104,True,0715,056XX S HOYNE AVE,JB139152,67,2018-02-02T18:56:00.000,POSS: CANNABIS MORE THAN 30GMS,007,False,18,11221450,1812,41.79120071,"{'type': 'Point', 'coordinates': [-87.676659804, 41.79120071]}",STREET,-87.676659804,NARCOTICS,2018-05-04T15:51:04.000,15,1163325,1867188,2018,6705001039
105,False,0713,062XX S JUSTINE ST,JB178806,67,2018-03-08T23:15:00.000,ARMED: HANDGUN,007,False,03,11251014,031A,41.780540013,"{'type': 'Point', 'coordinates': [-87.663030565, 41.780540013]}",STREET,-87.663030565,ROBBERY,2018-05-04T15:51:04.000,16,1167072,1863332,2018,6708002023
106,False,0712,060XX S GREEN ST,JB187341,68,2018-03-03T00:00:00.000,FINANCIAL IDENTITY THEFT $300 AND UNDER,007,False,11,11257332,1154,41.78428756,"{'type': 'Point', 'coordinates': [-87.646114097, 41.78428756]}",RESIDENCE,-87.646114097,DECEPTIVE PRACTICE,2018-05-04T15:51:04.000,16,1171675,1864734,2018,8348001010
107,True,0712,011XX W 62ND ST,JB180265,68,2018-03-10T01:04:00.000,DOMESTIC BATTERY SIMPLE,007,False,08B,11251952,0486,41.781451339,"{'type': 'Point', 'coordinates': [-87.652798997, 41.781451339]}",APARTMENT,-87.652798997,BATTERY,2018-05-04T15:51:04.000,16,1169860,1863686,2018,6806002021
108,True,0722,003XX W 64TH ST,JB180262,68,2018-03-10T00:43:00.000,FOUND SUSPECT NARCOTICS,007,False,18,11251939,2093,41.778099133,"{'type': 'Point', 'coordinates': [-87.633828531, 41.778099133]}",HOSPITAL BUILDING/GROUNDS,-87.633828531,NARCOTICS,2018-05-04T15:51:04.000,20,1175044,1862506,2018,6809002007
109,True,0713,056XX S BISHOP ST,JB148693,67,2018-02-11T21:00:00.000,DOMESTIC BATTERY SIMPLE,007,True,08B,11228424,0486,41.791359128,"{'type': 'Point', 'coordinates': [-87.660875329, 41.791359128]}",RESIDENCE,-87.660875329,BATTERY,2018-05-04T15:51:04.000,16,1167629,1867279,2018,6702001022
110,True,0725,068XX S HERMITAGE AVE,JB182166,67,2018-03-11T17:18:00.000,FALSE POLICE REPORT,007,False,24,11253420,2860,41.769520727,"{'type': 'Point', 'coordinates': [-87.667588213, 41.769520727]}",RESIDENCE,-87.667588213,PUBLIC PEACE VIOLATION,2018-05-04T15:51:04.000,17,1165860,1859307,2018,6715003006
111,True,0712,057XX S SANGAMON ST,JB111701,68,2018-01-10T20:10:00.000,RECKLESS FIREARM DISCHARGE,007,False,15,11200890,1477,41.78999187,"{'type': 'Point', 'coordinates': [-87.648693371, 41.78999187]}",RESIDENCE PORCH/HALLWAY,-87.648693371,WEAPONS VIOLATION,2018-05-04T15:51:04.000,16,1170955,1866807,2018,8347002011
112,True,0713,055XX S LOOMIS BLVD,JB122736,67,2018-01-20T07:43:00.000,DOMESTIC BATTERY SIMPLE,007,True,08B,11208874,0486,41.79311685,"{'type': 'Point', 'coordinates': [-87.659705481, 41.79311685]}",APARTMENT,-87.659705481,BATTERY,2018-05-04T15:51:04.000,16,1167943,1867922,2018,6702001008
113,True,0726,066XX S WOLCOTT AVE,JB183717,67,2018-03-13T00:27:00.000,MANU/DEL:CANNABIS OVER 10 GMS,007,False,18,11254557,1822,41.773376162,"{'type': 'Point', 'coordinates': [-87.67133532, 41.773376162]}",RESIDENCE,-87.67133532,NARCOTICS,2018-05-04T15:51:04.000,15,1164827,1860704,2018,6713003000
114,False,0723,067XX S HALSTED ST,JB184640,68,2018-03-13T17:50:00.000,SIMPLE,007,False,08A,11255237,0560,41.771981229,"{'type': 'Point', 'coordinates': [-87.644584811, 41.771981229]}",RESTAURANT,-87.644584811,ASSAULT,2018-05-04T15:51:04.000,6,1172128,1860253,2018,6811001000
115,False,0734,014XX W 72ND PL,JB184049,67,2018-03-13T11:09:00.000,DOMESTIC BATTERY SIMPLE,007,True,08B,11254870,0486,41.762215159,"{'type': 'Point', 'coordinates': [-87.661417962, 41.762215159]}",RESIDENCE,-87.661417962,BATTERY,2018-05-04T15:51:04.000,17,1167564,1856658,2018,6719001019
116,True,0714,016XX W 61ST ST,JB183746,67,2018-03-13T03:59:00.000,SIMPLE,007,True,08B,11254560,0460,41.78308511,"{'type': 'Point', 'coordinates': [-87.666054626, 41.78308511]}",APARTMENT,-87.666054626,BATTERY,2018-05-04T15:51:04.000,15,1166240,1864253,2018,6707002002
117,False,0723,006XX W 65TH ST,JB183740,68,2018-03-13T00:40:00.000,FROM BUILDING,007,False,06,11254543,0890,41.776149426,"{'type': 'Point', 'coordinates': [-87.641779604, 41.776149426]}",RESIDENCE,-87.641779604,THEFT,2018-05-04T15:51:04.000,20,1172881,1861778,2018,6809001007
118,True,0712,058XX S ABERDEEN ST,JB201083,68,2018-03-27T00:30:00.000,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,007,True,04B,11267781,0496,41.788309068,"{'type': 'Point', 'coordinates': [-87.652293784, 41.788309068]}",RESIDENCE,-87.652293784,BATTERY,2018-05-04T15:51:04.000,16,1169978,1866186,2018,6805002019
119,False,0715,057XX S MARSHFIELD AVE,JB185083,67,2018-03-14T06:00:00.000,AGGRAVATED: OTHER DANG WEAPON,007,False,04B,11255774,0430,41.789397529,"{'type': 'Point', 'coordinates': [-87.665677479, 41.789397529]}",RESIDENCE PORCH/HALLWAY,-87.665677479,BATTERY,2018-05-04T15:51:04.000,15,1166325,1866554,2018,6703001005
120,False,0722,065XX S YALE AVE,JB185079,68,2018-03-14T00:00:00.000,$500 AND UNDER,007,False,06,11255597,0820,41.775989601,"{'type': 'Point', 'coordinates': [-87.631714094, 41.775989601]}",STREET,-87.631714094,THEFT,2018-05-04T15:51:04.000,20,1175627,1861742,2018,6809003001
121,False,0723,067XX S GREEN ST,JB185124,68,2018-03-14T07:33:00.000,DOMESTIC BATTERY SIMPLE,007,True,08B,11255720,0486,41.771812851,"{'type': 'Point', 'coordinates': [-87.645796361, 41.771812851]}",APARTMENT,-87.645796361,BATTERY,2018-05-04T15:51:04.000,6,1171798,1860189,2018,6811001002
122,False,0311,001XX W 63RD ST,JB152580,68,2018-02-15T03:10:00.000,AGGRAVATED OF A SENIOR CITIZEN,003,False,04B,11231124,0495,41.77999793,"{'type': 'Point', 'coordinates': [-87.629294594, 41.77999793]}",GAS STATION,-87.629294594,BATTERY,2018-05-04T15:51:04.000,20,1176275,1863208,2018,8346003048
123,False,0726,063XX S HONORE ST,JB100434,67,2018-01-01T09:46:00.000,THEFT/RECOVERY: AUTOMOBILE,007,False,07,11192546,0930,41.778825746,"{'type': 'Point', 'coordinates': [-87.67028204, 41.778825746]}",STREET,-87.67028204,MOTOR VEHICLE THEFT,2018-05-04T15:51:04.000,15,1165099,1862692,2018,6713001007
124,True,0723,064XX S LOWE AVE,JB186292,68,2018-03-15T02:00:00.000,DOMESTIC BATTERY SIMPLE,007,False,08B,11256536,0486,41.777309867,"{'type': 'Point', 'coordinates': [-87.640802922, 41.777309867]}",APARTMENT,-87.640802922,BATTERY,2018-05-04T15:51:04.000,16,1173144,1862203,2018,6809004029
125,False,0734,070XX S BISHOP ST,JB101801,67,2018-01-02T13:00:00.000,AUTOMOBILE,007,False,07,11193385,0910,41.76591285,"{'type': 'Point', 'coordinates': [-87.660202733, 41.76591285]}",STREET,-87.660202733,MOTOR VEHICLE THEFT,2018-05-04T15:51:04.000,17,1167885,1858008,2018,6716002011
126,True,0723,064XX S LOWE AVE,JB102063,68,2018-01-02T17:47:00.000,SIMPLE,007,False,08A,11193721,0560,41.777309867,"{'type': 'Point', 'coordinates': [-87.640802922, 41.777309867]}",APARTMENT,-87.640802922,ASSAULT,2018-05-04T15:51:04.000,16,1173144,1862203,2018,6809004029
127,True,0711,057XX S PRINCETON AVE,JB186259,68,2018-03-15T00:45:00.000,POSS: CANNABIS MORE THAN 30GMS,007,False,18,11256477,1812,41.790162733,"{'type': 'Point', 'coordinates': [-87.632879663, 41.790162733]}",STREET,-87.632879663,NARCOTICS,2018-05-04T15:51:04.000,20,1175267,1866904,2018,8346004027
128,False,0734,014XX W 71ST ST,JB104507,67,2018-01-04T14:40:00.000,$500 AND UNDER,007,False,06,11195308,0820,41.764958665,"{'type': 'Point', 'coordinates': [-87.660344665, 41.764958665]}",RESIDENCE,-87.660344665,THEFT,2018-05-04T15:51:04.000,17,1167849,1857660,2018,6716002022
129,False,0712,056XX S CARPENTER ST,JB104787,68,2018-01-04T21:34:00.000,AGGRAVATED: HANDGUN,007,False,04A,11195688,051A,41.791908395,"{'type': 'Point', 'coordinates': [-87.651170238, 41.791908395]}",STREET,-87.651170238,ASSAULT,2018-05-04T15:51:04.000,16,1170274,1867500,2018,6805002010
130,False,0713,059XX S THROOP ST,JB105466,67,2018-01-05T13:50:00.000,OTHER CRIME AGAINST PERSON,007,False,26,11196159,5000,41.7862106,"{'type': 'Point', 'coordinates': [-87.657093738, 41.7862106]}",APARTMENT,-87.657093738,OTHER OFFENSE,2018-05-04T15:51:04.000,16,1168675,1865411,2018,6709001007
131,False,0733,072XX S PEORIA ST,JB187913,68,2018-03-16T12:15:00.000,SIMPLE,007,True,08A,11257800,0560,41.76265,"{'type': 'Point', 'coordinates': [-87.64677388, 41.76265]}",RESIDENCE,-87.64677388,ASSAULT,2018-05-04T15:51:04.000,17,1171558,1856848,2018,6814001012
132,False,0735,021XX W 69TH PL,JB107393,67,2018-01-06T13:30:00.000,OVER $500,007,False,06,11197446,0810,41.767499356,"{'type': 'Point', 'coordinates': [-87.676853912, 41.767499356]}",STREET,-87.676853912,THEFT,2018-05-04T15:51:04.000,17,1163338,1858551,2018,6715002017
133,False,0735,069XX S ASHLAND AVE,JB107845,67,2018-01-07T17:45:00.000,ARMED: HANDGUN,007,False,03,11197855,031A,41.767726292,"{'type': 'Point', 'coordinates': [-87.663867778, 41.767726292]}",SMALL RETAIL STORE,-87.663867778,ROBBERY,2018-05-04T15:51:04.000,17,1166880,1858661,2018,6715003020
134,True,0726,020XX W 63RD ST,JB188855,67,2018-03-17T02:55:00.000,AGG PO HANDS NO/MIN INJURY,007,False,08B,11258535,0454,41.779292747,"{'type': 'Point', 'coordinates': [-87.675615411, 41.779292747]}",STREET,-87.675615411,BATTERY,2018-05-04T15:51:04.000,15,1163643,1862851,2018,6705001054
135,False,0734,014XX W 71ST PL,JB108100,67,2018-01-08T00:40:00.000,TO PROPERTY,007,False,14,11197965,1310,41.76403231,"{'type': 'Point', 'coordinates': [-87.661490639, 41.76403231]}",RESIDENCE,-87.661490639,CRIMINAL DAMAGE,2018-05-04T15:51:04.000,17,1167539,1857320,2018,6719001008
136,False,0734,071XX S ASHLAND AVE,JB217175,67,2018-04-09T14:29:00.000,TO PROPERTY,007,False,14,11280486,1310,41.764682386,"{'type': 'Point', 'coordinates': [-87.663785792, 41.764682386]}",GAS STATION,-87.663785792,CRIMINAL DAMAGE,2018-05-04T15:51:04.000,17,1166911,1857552,2018,6720001000
137,False,0726,020XX W 63RD ST,JB188940,67,2018-03-17T01:00:00.000,STRONGARM - NO WEAPON,007,False,03,11258587,0320,41.779290401,"{'type': 'Point', 'coordinates': [-87.675685095, 41.779290401]}",STREET,-87.675685095,ROBBERY,2018-05-04T15:51:04.000,15,1163624,1862850,2018,6714001001
138,False,0713,059XX S BISHOP ST,JB110761,67,2018-01-09T15:00:00.000,$500 AND UNDER,007,False,06,11200103,0820,41.786083813,"{'type': 'Point', 'coordinates': [-87.660739789, 41.786083813]}",STREET,-87.660739789,THEFT,2018-05-04T15:51:04.000,16,1167681,1865357,2018,6708001001
139,False,0712,062XX S MORGAN ST,JB110806,68,2018-01-10T09:30:00.000,TO PROPERTY,007,True,14,11200184,1310,41.780908644,"{'type': 'Point', 'coordinates': [-87.649677275, 41.780908644]}",APARTMENT,-87.649677275,CRIMINAL DAMAGE,2018-05-04T15:51:04.000,16,1170713,1863495,2018,6806002028
140,False,0724,011XX W 65TH ST,JB190025,68,2018-03-18T01:26:00.000,SIMPLE,007,True,08A,11259333,0560,41.775981853,"{'type': 'Point', 'coordinates': [-87.653707367, 41.775981853]}",RESIDENCE,-87.653707367,ASSAULT,2018-05-04T15:51:04.000,16,1169628,1861691,2018,6810001011
141,False,0724,013XX W 64TH ST,JB111251,67,2018-01-10T16:00:00.000,$500 AND UNDER,007,True,06,11200492,0820,41.777731546,"{'type': 'Point', 'coordinates': [-87.658630989, 41.777731546]}",RESIDENCE,-87.658630989,THEFT,2018-05-04T15:51:04.000,16,1168280,1862318,2018,8349002010
142,True,0713,055XX S LOOMIS BLVD,JB111859,67,2018-01-11T01:53:00.000,UNLAWFUL POSS OF HANDGUN,007,False,15,11200937,143A,41.793160756,"{'type': 'Point', 'coordinates': [-87.659705021, 41.793160756]}",STREET,-87.659705021,WEAPONS VIOLATION,2018-05-04T15:51:04.000,16,1167943,1867938,2018,6701002011
143,False,0735,073XX S PAULINA ST,HJ191238,67,2018-03-19T05:00:00.000,TO VEHICLE,007,False,14,11260255,1320,41.760790915,"{'type': 'Point', 'coordinates': [-87.666135373, 41.760790915]}",STREET,-87.666135373,CRIMINAL DAMAGE,2018-05-04T15:51:04.000,17,1166281,1856129,2018,6720001020
144,False,0715,057XX S MARSHFIELD AVE,JB191151,67,2018-03-19T01:16:00.000,AGGRAVATED VEHICULAR HIJACKING,007,False,03,11260196,0326,41.789471642,"{'type': 'Point', 'coordinates': [-87.665680377, 41.789471642]}",STREET,-87.665680377,ROBBERY,2018-05-04T15:51:04.000,15,1166324,1866581,2018,6703001005
145,False,0734,070XX S ASHLAND AVE,JB191142,67,2018-03-19T01:05:00.000,SIMPLE,007,False,08B,11260203,0460,41.765363124,"{'type': 'Point', 'coordinates': [-87.663811704, 41.765363124]}",GAS STATION,-87.663811704,BATTERY,2018-05-04T15:51:04.000,17,1166902,1857800,2018,6715003031
146,True,0713,014XX W 59TH ST,JB191147,67,2018-03-19T00:34:00.000,AGG PO HANDS NO/MIN INJURY,007,False,08B,11260157,0454,41.786803606,"{'type': 'Point', 'coordinates': [-87.660405924, 41.786803606]}",SIDEWALK,-87.660405924,BATTERY,2018-05-04T15:51:04.000,16,1167770,1865620,2018,6708001001
147,False,0726,066XX S DAMEN AVE,JB191193,67,2018-03-19T04:40:00.000,$500 AND UNDER,007,False,06,11260204,0820,41.773288461,"{'type': 'Point', 'coordinates': [-87.673741112, 41.773288461]}",VEHICLE NON-COMMERCIAL,-87.673741112,THEFT,2018-05-04T15:51:04.000,15,1164171,1860667,2018,6714002000
148,False,0723,064XX S LOWE AVE,JB115721,68,2018-01-12T17:00:00.000,FROM BUILDING,007,False,06,11203724,0890,41.777309867,"{'type': 'Point', 'coordinates': [-87.640802922, 41.777309867]}",APARTMENT,-87.640802922,THEFT,2018-05-04T15:51:04.000,16,1173144,1862203,2018,6809004029
149,False,0732,070XX S EGGLESTON AVE,JB192780,68,2018-03-20T10:45:00.000,OVER $500,007,True,06,11261373,0810,41.766473561,"{'type': 'Point', 'coordinates': [-87.635963581, 41.766473561]}",STREET,-87.635963581,THEFT,2018-05-04T15:51:04.000,6,1174496,1858265,2018,6812002009
150,False,0715,057XX S PAULINA ST,JB116327,67,2018-01-14T20:00:00.000,AGGRAVATED:KNIFE/CUTTING INSTR,007,True,04A,11204222,0520,41.789607705,"{'type': 'Point', 'coordinates': [-87.66690005, 41.789607705]}",APARTMENT,-87.66690005,ASSAULT,2018-05-04T15:51:04.000,15,1165991,1866628,2018,6703002016
151,False,0713,061XX S BISHOP ST,JB192439,67,2018-03-20T00:34:00.000,DOMESTIC BATTERY SIMPLE,007,True,08B,11261146,0486,41.782707791,"{'type': 'Point', 'coordinates': [-87.660646744, 41.782707791]}",APARTMENT,-87.660646744,BATTERY,2018-05-04T15:51:04.000,16,1167716,1864127,2018,6708001015
152,False,0726,063XX S WOLCOTT AVE,JB116897,67,2018-01-12T12:30:00.000,STRONGARM - NO WEAPON,007,False,03,11204614,0320,41.778901304,"{'type': 'Point', 'coordinates': [-87.671487478, 41.778901304]}",CTA BUS STOP,-87.671487478,ROBBERY,2018-05-04T15:51:04.000,15,1164770,1862717,2018,6713001001
153,False,0734,012XX W 69TH ST,JB192443,67,2018-03-20T00:53:00.000,DOMESTIC BATTERY SIMPLE,007,True,08B,11261144,0486,41.768686795,"{'type': 'Point', 'coordinates': [-87.65451385, 41.768686795]}",CLEANING STORE,-87.65451385,BATTERY,2018-05-04T15:51:04.000,17,1169429,1859031,2018,8349001000
154,False,0712,060XX S RACINE AVE,JB190217,68,2018-03-18T08:15:00.000,$500 AND UNDER,007,True,06,11260629,0820,41.78453577,"{'type': 'Point', 'coordinates': [-87.654629028, 41.78453577]}",APARTMENT,-87.654629028,THEFT,2018-05-04T15:51:04.000,16,1169352,1864806,2018,6709001004
155,False,0726,020XX W 68TH PL,JB192562,67,2018-03-20T07:55:00.000,SIMPLE,007,True,08A,11261307,0560,41.769343793,"{'type': 'Point', 'coordinates': [-87.674503679, 41.769343793]}",RESIDENCE,-87.674503679,ASSAULT,2018-05-04T15:51:04.000,17,1163974,1859228,2018,6714002021
156,False,0732,074XX S HALSTED ST,JB117544,68,2018-01-16T03:50:00.000,STRONGARM - NO WEAPON,007,False,03,11206882,0320,41.758274116,"{'type': 'Point', 'coordinates': [-87.644236603, 41.758274116]}",SIDEWALK,-87.644236603,ROBBERY,2018-05-04T15:51:04.000,17,1172263,1855259,2018,6813003006
