,arrest,beat,block,case_number,community_area,date,description,district,domestic,fbi_code,id,iucr,latitude,location,location_description,longitude,primary_type,updated_on,ward,x_coordinate,y_coordinate,year,c_tract
82,False,0732,073XX S EMERALD AVE,JA103255,68,2017-01-03T19:08:00.000,DOMESTIC BATTERY SIMPLE,007,True,08B,10804138,0486,41.760717821,"{'type': 'Point', 'coordinates': [-87.643077889, 41.760717821]}",STREET,-87.643077889,BATTERY,2017-02-14T15:49:42.000,17,1172572,1856152,2017,6813003002
83,False,0732,072XX S LOWE AVE,JA103405,68,2017-01-03T21:40:00.000,DOMESTIC BATTERY SIMPLE,007,True,08B,10804181,0486,41.762809823,"{'type': 'Point', 'coordinates': [-87.640027854, 41.762809823]}",RESIDENCE,-87.640027854,BATTERY,2017-02-14T15:49:42.000,17,1173398,1856921,2017,6813001000
84,True,0732,073XX S LOWE AVE,JA103435,68,2017-01-03T21:55:00.000,POSS: CRACK,007,False,18,10804182,2027,41.760793731,"{'type': 'Point', 'coordinates': [-87.640643331, 41.760793731]}",SIDEWALK,-87.640643331,NARCOTICS,2017-02-14T15:49:42.000,17,1173236,1856185,2017,6813001009
85,True,0714,060XX S HONORE ST,JA103376,67,2017-01-03T18:46:00.000,OTHER CRIME AGAINST PERSON,007,False,26,10804188,5000,41.784284813,"{'type': 'Point', 'coordinates': [-87.670398129, 41.784284813]}",RESIDENCE,-87.670398129,OTHER OFFENSE,2017-02-14T15:49:42.000,15,1165052,1864681,2017,6706001007
86,False,0725,066XX S BISHOP ST,JA103509,67,2017-01-04T00:08:00.000,AGGRAVATED: HANDGUN,007,False,04A,10804263,051A,41.773180893,"{'type': 'Point', 'coordinates': [-87.660398029, 41.773180893]}",ALLEY,-87.660398029,ASSAULT,2017-02-14T15:49:42.000,17,1167811,1860656,2017,6716001002
87,False,0725,067XX S BISHOP ST,JA103513,67,2017-01-04T00:10:00.000,DOMESTIC BATTERY SIMPLE,007,True,08B,10804296,0486,41.771641136,"{'type': 'Point', 'coordinates': [-87.6603628, 41.771641136]}",RESIDENCE,-87.6603628,BATTERY,2017-02-14T15:49:42.000,17,1167825,1860095,2017,6716001013
88,False,0713,056XX S ADA ST,JA102861,67,2017-01-03T14:15:00.000,SIMPLE,007,True,08B,10804426,0460,41.79183892,"{'type': 'Point', 'coordinates': [-87.658457397, 41.79183892]}",STREET,-87.658457397,BATTERY,2017-02-14T15:49:42.000,16,1168287,1867459,2017,6701002008
89,False,0735,021XX W 73RD ST,JA103629,67,2017-01-04T07:50:00.000,$500 AND UNDER,007,True,06,10804433,0820,41.761135568,"{'type': 'Point', 'coordinates': [-87.676416633, 41.761135568]}",RESIDENCE,-87.676416633,THEFT,2017-02-14T15:49:42.000,17,1163475,1856233,2017,6720004007
90,False,0713,062XX S LAFLIN ST,JA103614,67,2017-01-03T07:51:00.000,TELEPHONE THREAT,007,True,26,10804435,2820,41.780670154,"{'type': 'Point', 'coordinates': [-87.661819294, 41.780670154]}",RESIDENCE,-87.661819294,OTHER OFFENSE,2017-02-14T15:49:42.000,16,1167402,1863382,2017,6708002017
91,False,0713,056XX S ADA ST,JA103391,67,2017-01-03T10:00:00.000,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,007,True,04B,10804525,0497,41.791671486,"{'type': 'Point', 'coordinates': [-87.658451819, 41.791671486]}",STREET,-87.658451819,BATTERY,2017-02-14T15:49:42.000,16,1168289,1867398,2017,6701002008
92,True,0726,065XX S WOLCOTT AVE,JA103721,67,2017-01-04T09:51:00.000,DOMESTIC BATTERY SIMPLE,007,True,08B,10804651,0486,41.775061419,"{'type': 'Point', 'coordinates': [-87.671380314, 41.775061419]}",RESIDENCE,-87.671380314,BATTERY,2017-02-14T15:49:42.000,15,1164810,1861318,2017,6713001024
93,False,0733,073XX S CARPENTER ST,JA103729,68,2017-01-04T07:00:00.000,DOMESTIC BATTERY SIMPLE,007,True,08B,10804658,0486,41.760849198,"{'type': 'Point', 'coordinates': [-87.650366725, 41.760849198]}",RESIDENCE,-87.650366725,BATTERY,2017-02-14T15:49:42.000,17,1170583,1856184,2017,6814003010
94,False,0725,064XX S WOOD ST,JA103739,67,2017-01-04T01:30:00.000,FROM BUILDING,007,False,06,10804664,0890,41.776817905,"{'type': 'Point', 'coordinates': [-87.669026887, 41.776817905]}",RESIDENCE,-87.669026887,THEFT,2017-02-14T15:49:42.000,15,1165447,1861963,2017,6713001010
95,False,0713,060XX S LAFLIN ST,JA103784,67,2017-01-03T11:30:00.000,FROM BUILDING,007,False,06,10804680,0890,41.784101016,"{'type': 'Point', 'coordinates': [-87.661904494, 41.784101016]}",VACANT LOT/LAND,-87.661904494,THEFT,2017-02-14T15:49:42.000,16,1167369,1864632,2017,6708002006
96,True,0712,057XX S CARPENTER ST,JA103696,68,2017-01-04T08:49:00.000,AGG PO HANDS NO/MIN INJURY,007,False,08B,10804682,0454,41.789882804,"{'type': 'Point', 'coordinates': [-87.651118376, 41.789882804]}",STREET,-87.651118376,BATTERY,2017-02-14T15:49:42.000,16,1170294,1866762,2017,6805002015
97,False,0711,002XX W 63RD ST,JA103860,68,2017-01-01T01:17:00.000,RECKLESS CONDUCT,007,False,24,10804808,0470,41.779975054,"{'type': 'Point', 'coordinates': [-87.630937377, 41.779975054]}",CTA TRAIN,-87.630937377,PUBLIC PEACE VIOLATION,2017-02-14T15:49:42.000,20,1175827,1863196,2017,6809002002
98,False,0711,055XX S PRINCETON AVE,JA103871,68,2017-01-04T10:30:00.000,POCKET-PICKING,007,False,06,10804833,0870,41.793766589,"{'type': 'Point', 'coordinates': [-87.632979778, 41.793766589]}",OTHER,-87.632979778,THEFT,2017-02-14T15:49:42.000,3,1175229,1868217,2017,8346004016
99,True,0734,070XX S JUSTINE ST,JA104078,67,2017-01-04T14:17:00.000,POSS: CRACK,007,False,18,10805087,2027,41.765751373,"{'type': 'Point', 'coordinates': [-87.662623691, 41.765751373]}",STREET,-87.662623691,NARCOTICS,2017-02-14T15:49:42.000,17,1167225,1857944,2017,6716002015
100,False,0711,003XX W 58TH ST,JA104097,68,2017-01-03T21:05:00.000,AGGRAVATED PO: OTHER DANG WEAP,007,False,04A,10805130,0553,41.788834416,"{'type': 'Point', 'coordinates': [-87.63376684, 41.788834416]}",STREET,-87.63376684,ASSAULT,2017-02-14T15:49:42.000,20,1175029,1866418,2017,8346004020
101,False,0726,020XX W 63RD ST,JA103768,67,2017-01-04T10:09:00.000,ARMED: HANDGUN,007,False,03,10805131,031A,41.779306579,"{'type': 'Point', 'coordinates': [-87.674676688, 41.779306579]}",SMALL RETAIL STORE,-87.674676688,ROBBERY,2017-02-14T15:49:42.000,15,1163899,1862858,2017,6705001055
102,False,0733,074XX S HALSTED ST,JA103775,68,2017-01-04T10:40:00.000,SIMPLE,007,False,08A,10805133,0560,41.759402215,"{'type': 'Point', 'coordinates': [-87.644268517, 41.759402215]}",STREET,-87.644268517,ASSAULT,2017-02-14T15:49:42.000,17,1172251,1855670,2017,6813003005
103,False,0724,063XX S MORGAN ST,JA104466,68,2017-01-04T19:20:00.000,TO VEHICLE,007,False,14,10805348,1320,41.778682663,"{'type': 'Point', 'coordinates': [-87.649616594, 41.778682663]}",STREET,-87.649616594,CRIMINAL DAMAGE,2017-02-14T15:49:42.000,16,1170736,1862684,2017,6810004009
104,False,0713,055XX S BISHOP ST,JA104404,67,2017-01-04T18:48:00.000,DOMESTIC BATTERY SIMPLE,007,True,08B,10805350,0486,41.793288651,"{'type': 'Point', 'coordinates': [-87.660924836, 41.793288651]}",ANIMAL HOSPITAL,-87.660924836,BATTERY,2017-02-14T15:49:42.000,16,1167610,1867982,2017,6702001006
105,False,0722,002XX W 63RD ST,JA104537,68,2017-01-04T20:12:00.000,SIMPLE,007,False,08A,10805491,0560,41.779960201,"{'type': 'Point', 'coordinates': [-87.632099778, 41.779960201]}",GAS STATION,-87.632099778,ASSAULT,2017-02-14T15:49:42.000,20,1175510,1863188,2017,8346003050
106,True,0713,058XX S ASHLAND AVE,JA104607,67,2017-01-04T20:35:00.000,SOLICIT ON PUBLIC WAY,007,False,16,10805515,1506,41.787323718,"{'type': 'Point', 'coordinates': [-87.664411954, 41.787323718]}",SIDEWALK,-87.664411954,PROSTITUTION,2017-02-14T15:49:42.000,15,1166676,1865801,2017,6703001011
107,True,0733,074XX S HALSTED ST,JA104604,68,2017-01-04T21:14:00.000,SOLICIT ON PUBLIC WAY,007,False,16,10805518,1506,41.758142376,"{'type': 'Point', 'coordinates': [-87.644234347, 41.758142376]}",SIDEWALK,-87.644234347,PROSTITUTION,2017-02-14T15:49:42.000,17,1172264,1855211,2017,6813003006
108,False,0722,003XX W MARQUETTE RD,JA104568,68,2017-01-04T21:04:00.000,DOMESTIC BATTERY SIMPLE,007,True,08B,10805531,0486,41.772648748,"{'type': 'Point', 'coordinates': [-87.633792439, 41.772648748]}",APARTMENT,-87.633792439,BATTERY,2017-02-14T15:49:42.000,6,1175070,1860520,2017,6812003001
109,False,0723,066XX S PEORIA ST,JA104592,68,2017-01-04T21:49:00.000,DOMESTIC BATTERY SIMPLE,007,True,08B,10805562,0486,41.773727686,"{'type': 'Point', 'coordinates': [-87.647059017, 41.773727686]}",APARTMENT,-87.647059017,BATTERY,2017-02-14T15:49:42.000,17,1171448,1860884,2017,6810002007
110,False,0723,064XX S LOWE AVE,JA104630,68,2017-01-04T12:30:00.000,DOMESTIC BATTERY SIMPLE,007,True,08B,10805564,0486,41.777309867,"{'type': 'Point', 'coordinates': [-87.640802922, 41.777309867]}",APARTMENT,-87.640802922,BATTERY,2017-02-14T15:49:42.000,16,1173144,1862203,2017,6809004029
111,False,0722,064XX S YALE AVE,JA104611,68,2017-01-04T22:20:00.000,DOMESTIC BATTERY SIMPLE,007,True,08B,10805565,0486,41.777740745,"{'type': 'Point', 'coordinates': [-87.631760999, 41.777740745]}",CHA APARTMENT,-87.631760999,BATTERY,2017-02-14T15:49:42.000,20,1175609,1862380,2017,6809002018
112,False,0732,070XX S WALLACE ST,JA104635,68,2017-01-04T23:40:00.000,DOMESTIC BATTERY SIMPLE,007,True,08B,10805628,0486,41.766438191,"{'type': 'Point', 'coordinates': [-87.639640559, 41.766438191]}",RESIDENCE,-87.639640559,BATTERY,2017-02-14T15:49:42.000,6,1173493,1858244,2017,6812002013
113,False,0715,055XX S WOOD ST,JA104712,67,2017-01-05T04:27:00.000,DOMESTIC BATTERY SIMPLE,007,True,08B,10805763,0486,41.793019707,"{'type': 'Point', 'coordinates': [-87.669417019, 41.793019707]}",APARTMENT,-87.669417019,BATTERY,2017-02-14T15:49:42.000,15,1165295,1867866,2017,6704001004
114,False,0733,069XX S HALSTED ST,JA104715,68,2017-01-05T00:01:00.000,TO PROPERTY,007,False,14,10805768,1310,41.768382919,"{'type': 'Point', 'coordinates': [-87.644495002, 41.768382919]}",RESTAURANT,-87.644495002,CRIMINAL DAMAGE,2017-02-14T15:49:42.000,6,1172163,1858942,2017,6811002000
115,False,0723,007XX W 65TH ST,JA102500,68,2017-01-03T09:15:00.000,SIMPLE,007,False,08A,10805769,0560,41.776127772,"{'type': 'Point', 'coordinates': [-87.643198637, 41.776127772]}",COLLEGE/UNIVERSITY GROUNDS,-87.643198637,ASSAULT,2017-02-14T15:49:42.000,20,1172494,1861767,2017,6809001010
116,False,0724,067XX S ELIZABETH ST,JA104931,67,2017-01-03T10:00:00.000,FORGERY,007,False,10,10805987,1120,41.771862342,"{'type': 'Point', 'coordinates': [-87.65551049, 41.771862342]}",OTHER,-87.65551049,DECEPTIVE PRACTICE,2017-02-14T15:49:42.000,17,1169148,1860186,2017,8349002021
117,False,0723,067XX S PEORIA ST,JA104908,68,2017-01-05T05:20:00.000,AUTOMOBILE,007,False,07,10805991,0910,41.771630718,"{'type': 'Point', 'coordinates': [-87.647004386, 41.771630718]}",RESIDENTIAL YARD (FRONT/BACK),-87.647004386,MOTOR VEHICLE THEFT,2017-02-14T15:49:42.000,17,1171469,1860120,2017,6811001004
118,True,0714,062XX S HONORE ST,JA105049,67,2017-01-05T12:16:00.000,POSS: HEROIN(WHITE),007,False,18,10806140,2024,41.780428487,"{'type': 'Point', 'coordinates': [-87.67029486, 41.780428487]}",RESIDENCE,-87.67029486,NARCOTICS,2017-02-14T15:49:42.000,15,1165091,1863276,2017,6706002013
119,False,0713,055XX S ASHLAND AVE,JA104859,67,2017-01-05T10:15:00.000,SIMPLE,007,False,08B,10806238,0460,41.79329893,"{'type': 'Point', 'coordinates': [-87.66456619, 41.79329893]}",STREET,-87.66456619,BATTERY,2017-02-14T15:49:42.000,16,1166617,1867978,2017,6703002005
120,True,0713,056XX S THROOP ST,JA105186,67,2017-01-05T14:25:00.000,PAROLE VIOLATION,007,False,26,10806294,4625,41.791837272,"{'type': 'Point', 'coordinates': [-87.657243622, 41.791837272]}",STREET,-87.657243622,OTHER OFFENSE,2017-02-14T15:49:42.000,16,1168618,1867461,2017,6701002007
121,False,0714,059XX S HONORE ST,JA105399,67,2017-01-04T08:00:00.000,TO PROPERTY,007,False,14,10806383,1310,41.785788912,"{'type': 'Point', 'coordinates': [-87.670437635, 41.785788912]}",RESIDENTIAL YARD (FRONT/BACK),-87.670437635,CRIMINAL DAMAGE,2017-02-14T15:49:42.000,15,1165037,1865229,2017,6706001004
122,False,0714,062XX S WOOD ST,JA105313,67,2017-01-05T15:30:00.000,SIMPLE,007,False,08A,10806386,0560,41.780767343,"{'type': 'Point', 'coordinates': [-87.669096118, 41.780767343]}",ALLEY,-87.669096118,ASSAULT,2017-02-14T15:49:42.000,15,1165417,1863402,2017,6707002007
123,False,0713,061XX S BISHOP ST,JA105444,67,2017-01-05T17:35:00.000,AGGRAVATED: OTHER DANG WEAPON,007,False,04A,10806439,0530,41.782447056,"{'type': 'Point', 'coordinates': [-87.660642136, 41.782447056]}",RESIDENCE,-87.660642136,ASSAULT,2017-02-14T15:49:42.000,16,1167718,1864032,2017,6708001014
124,False,0724,063XX S MAY ST,JA105485,68,2017-01-05T18:00:00.000,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,007,False,04B,10806564,0497,41.778838798,"{'type': 'Point', 'coordinates': [-87.653266576, 41.778838798]}",RESIDENCE,-87.653266576,BATTERY,2017-02-14T15:49:42.000,16,1169740,1862733,2017,6810001004
125,True,0713,059XX S ASHLAND AVE,JA105593,67,2017-01-05T19:30:00.000,SIMPLE,007,False,08A,10806605,0560,41.786291714,"{'type': 'Point', 'coordinates': [-87.664386014, 41.786291714]}",GAS STATION,-87.664386014,ASSAULT,2017-02-14T15:49:42.000,15,1166686,1865425,2017,6707001000
126,True,0726,063XX S HONORE ST,JA105602,67,2017-01-05T19:23:00.000,PAROLE VIOLATION,007,False,26,10806607,4625,41.778735169,"{'type': 'Point', 'coordinates': [-87.670279307, 41.778735169]}",STREET,-87.670279307,OTHER OFFENSE,2017-02-14T15:49:42.000,15,1165100,1862659,2017,6713001008
127,False,0734,014XX W 71ST ST,JA105581,67,2017-01-05T19:45:00.000,ARMED: HANDGUN,007,False,03,10806610,031A,41.764974817,"{'type': 'Point', 'coordinates': [-87.659354807, 41.764974817]}",RESIDENTIAL YARD (FRONT/BACK),-87.659354807,ROBBERY,2017-02-14T15:49:42.000,17,1168119,1857668,2017,6716002023
128,False,0735,074XX S ASHLAND AVE,JA105215,67,2017-01-04T20:00:00.000,PURSE-SNATCHING,007,False,06,10806640,0880,41.759030974,"{'type': 'Point', 'coordinates': [-87.66363196, 41.759030974]}",CTA BUS STOP,-87.66363196,THEFT,2017-02-14T15:49:42.000,17,1166969,1855493,2017,6720004011
129,True,0725,064XX S JUSTINE ST,JA105669,67,2017-01-05T20:54:00.000,POSS: HEROIN(WHITE),007,False,18,10806698,2024,41.776752199,"{'type': 'Point', 'coordinates': [-87.662912363, 41.776752199]}",APARTMENT,-87.662912363,NARCOTICS,2017-02-14T15:49:42.000,17,1167115,1861952,2017,6711001011
130,True,0712,011XX W 56TH ST,JA105638,68,2017-01-05T18:30:00.000,POSS: CANNABIS MORE THAN 30GMS,007,False,18,10806717,1812,41.792356559,"{'type': 'Point', 'coordinates': [-87.654091813, 41.792356559]}",SIDEWALK,-87.654091813,NARCOTICS,2017-02-14T15:49:42.000,16,1169476,1867657,2017,6805001009
131,False,0725,067XX S JUSTINE ST,JA105781,67,2017-01-06T01:13:00.000,TO PROPERTY,007,True,14,10806752,1310,41.771476914,"{'type': 'Point', 'coordinates': [-87.662784003, 41.771476914]}",RESIDENCE,-87.662784003,CRIMINAL DAMAGE,2017-02-14T15:49:42.000,17,1167165,1860030,2017,6716003011
132,False,0723,068XX S LOWE AVE,JA105737,68,2017-01-05T22:23:00.000,AGGRAVATED: HANDGUN,007,False,04B,10806772,041A,41.770234412,"{'type': 'Point', 'coordinates': [-87.640237512, 41.770234412]}",STREET,-87.640237512,BATTERY,2017-02-14T15:49:42.000,6,1173319,1859626,2017,6812003009
133,False,0725,015XX W MARQUETTE RD,JA105812,67,2017-01-06T03:09:00.000,TO PROPERTY,007,False,14,10806776,1310,41.7722194,"{'type': 'Point', 'coordinates': [-87.662105404, 41.7722194]}",RESIDENCE,-87.662105404,CRIMINAL DAMAGE,2017-02-14T15:49:42.000,17,1167348,1860302,2017,6716003007
134,False,0723,064XX S LOWE AVE,JA105794,68,2017-01-06T02:08:00.000,AGGRAVATED: HANDGUN,007,False,04A,10806777,051A,41.777309867,"{'type': 'Point', 'coordinates': [-87.640802922, 41.777309867]}",STREET,-87.640802922,ASSAULT,2017-02-14T15:49:42.000,16,1173144,1862203,2017,6809004029
135,False,0733,070XX S GREEN ST,JA105826,68,2017-01-05T04:00:00.000,SIMPLE,007,False,08B,10806802,0460,41.766545786,"{'type': 'Point', 'coordinates': [-87.64566932, 41.766545786]}",STREET,-87.64566932,BATTERY,2017-02-14T15:49:42.000,17,1171848,1858270,2017,6811002005
136,False,0715,056XX S PAULINA ST,JA105510,67,2017-01-05T18:45:00.000,TO PROPERTY,007,True,14,10806844,1310,41.791652523,"{'type': 'Point', 'coordinates': [-87.666955877, 41.791652523]}",RESIDENCE,-87.666955877,CRIMINAL DAMAGE,2017-02-14T15:49:42.000,15,1165970,1867373,2017,6703002015
137,False,0726,063XX S HONORE ST,JA105986,67,2017-01-05T15:00:00.000,TO PROPERTY,007,False,14,10807086,1310,41.778644591,"{'type': 'Point', 'coordinates': [-87.670276573, 41.778644591]}",RESIDENCE-GARAGE,-87.670276573,CRIMINAL DAMAGE,2017-02-14T15:49:42.000,15,1165101,1862626,2017,6713001008
138,False,0735,070XX S HERMITAGE AVE,JA106154,67,2017-01-02T10:30:00.000,UNLAWFUL ENTRY,007,False,05,10807382,0620,41.766232532,"{'type': 'Point', 'coordinates': [-87.667497579, 41.766232532]}",RESIDENTIAL YARD (FRONT/BACK),-87.667497579,BURGLARY,2017-02-14T15:49:42.000,17,1165894,1858109,2017,6715003026
139,True,0713,056XX S ADA ST,JA105900,67,2017-01-06T06:28:00.000,MANU/DEL:CANNABIS OVER 10 GMS,007,False,18,10807450,1822,41.791764808,"{'type': 'Point', 'coordinates': [-87.658454507, 41.791764808]}",RESIDENCE,-87.658454507,NARCOTICS,2017-02-14T15:49:42.000,16,1168288,1867432,2017,6701002008
140,False,0725,015XX W 63RD ST,JA105977,67,2017-01-06T10:05:00.000,ARMED: HANDGUN,007,False,03,10807535,031A,41.779501261,"{'type': 'Point', 'coordinates': [-87.662319113, 41.779501261]}",BARBERSHOP,-87.662319113,ROBBERY,2017-02-14T15:49:42.000,16,1167269,1862955,2017,6708002024
141,True,0713,014XX W 59TH ST,JA106256,67,2017-01-06T13:54:00.000,FALSE/STOLEN/ALTERED TRP,007,False,26,10807584,502P,41.786809926,"{'type': 'Point', 'coordinates': [-87.660079516, 41.786809926]}",STREET,-87.660079516,OTHER OFFENSE,2017-02-14T15:49:42.000,16,1167859,1865623,2017,6702001034
142,False,0725,015XX W MARQUETTE RD,JA106443,67,2017-01-06T17:14:00.000,TO PROPERTY,007,False,14,10807623,1310,41.7722194,"{'type': 'Point', 'coordinates': [-87.662105404, 41.7722194]}",RESIDENCE,-87.662105404,CRIMINAL DAMAGE,2017-02-14T15:49:42.000,17,1167348,1860302,2017,6716003007
143,False,0725,064XX S HERMITAGE AVE,JA106403,67,2017-01-06T16:38:00.000,ARMED: HANDGUN,007,False,03,10807716,031A,41.776777974,"{'type': 'Point', 'coordinates': [-87.667817456, 41.776777974]}",SIDEWALK,-87.667817456,ROBBERY,2017-02-14T15:49:42.000,15,1165777,1861951,2017,6712002005
144,False,0734,013XX W 73RD ST,JA106573,67,2017-01-06T17:30:00.000,HARASSMENT BY ELECTRONIC MEANS,007,True,26,10807742,2826,41.761360398,"{'type': 'Point', 'coordinates': [-87.657922841, 41.761360398]}",RESIDENCE,-87.657922841,OTHER OFFENSE,2017-02-14T15:49:42.000,17,1168520,1856354,2017,6718001017
145,True,0723,065XX S PEORIA ST,JA106560,68,2017-01-06T18:30:00.000,ARMED: HANDGUN,007,False,03,10807811,031A,41.775286696,"{'type': 'Point', 'coordinates': [-87.647101055, 41.775286696]}",SIDEWALK,-87.647101055,ROBBERY,2018-02-18T15:45:39.000,16,1171432,1861452,2017,6810002004
146,True,0735,071XX S HOYNE AVE,JA106576,67,2017-01-06T18:22:00.000,DOMESTIC BATTERY SIMPLE,007,True,08B,10807805,0486,41.763630095,"{'type': 'Point', 'coordinates': [-87.675929343, 41.763630095]}",STREET,-87.675929343,BATTERY,2017-02-14T15:49:42.000,17,1163601,1857143,2017,6720004002
147,True,0735,073XX S DAMEN AVE,JA106662,67,2017-01-06T19:13:00.000,PAROLE VIOLATION,007,False,26,10807867,4625,41.760704042,"{'type': 'Point', 'coordinates': [-87.673426505, 41.760704042]}",VEHICLE NON-COMMERCIAL,-87.673426505,OTHER OFFENSE,2017-02-14T15:49:42.000,17,1164292,1856082,2017,6720003016
148,True,0714,061XX S ASHLAND AVE,JA106905,67,2017-01-07T01:20:00.000,TO LAND,007,False,26,10808004,1330,41.782432685,"{'type': 'Point', 'coordinates': [-87.664290466, 41.782432685]}",GAS STATION,-87.664290466,CRIMINAL TRESPASS,2017-02-14T15:49:42.000,15,1166723,1864019,2017,6708002016
149,False,0732,074XX S UNION AVE,JA106916,68,2017-01-07T02:55:00.000,DOMESTIC BATTERY SIMPLE,007,True,08B,10808064,0486,41.759329924,"{'type': 'Point', 'coordinates': [-87.641828271, 41.759329924]}",APARTMENT,-87.641828271,BATTERY,2017-02-14T15:49:42.000,17,1172917,1855649,2017,6813003007
150,False,0724,011XX W 63RD ST,JA107138,68,2017-01-07T10:45:00.000,TO PROPERTY,007,False,14,10808238,1310,41.779618399,"{'type': 'Point', 'coordinates': [-87.653767961, 41.779618399]}",GAS STATION,-87.653767961,CRIMINAL DAMAGE,2017-02-14T15:49:42.000,16,1169601,1863016,2017,6810001001
151,False,0735,021XX W 70TH ST,JA107031,67,2017-01-07T08:30:00.000,FALSE/STOLEN/ALTERED TRP,007,False,26,10808242,502P,41.766593244,"{'type': 'Point', 'coordinates': [-87.676287648, 41.766593244]}",STREET,-87.676287648,OTHER OFFENSE,2017-02-14T15:49:42.000,17,1163495,1858222,2017,6715002019
152,True,0711,002XX W GARFIELD BLVD,JA107092,68,2017-01-07T08:55:00.000,DOMESTIC BATTERY SIMPLE,007,False,08B,10808306,0486,41.794170561,"{'type': 'Point', 'coordinates': [-87.632172268, 41.794170561]}",VEHICLE NON-COMMERCIAL,-87.632172268,BATTERY,2017-02-14T15:49:42.000,3,1175448,1868366,2017,8346004018
153,False,0712,061XX S RACINE AVE,JA107222,68,2017-01-06T14:00:00.000,FORCIBLE ENTRY,007,False,05,10808319,0610,41.782587012,"{'type': 'Point', 'coordinates': [-87.654576249, 41.782587012]}",RESIDENCE,-87.654576249,BURGLARY,2017-02-14T15:49:42.000,16,1169372,1864096,2017,6806002018
154,False,0724,066XX S MORGAN ST,JA107356,68,2017-01-06T13:44:00.000,FINANCIAL IDENTITY THEFT $300 AND UNDER,007,False,11,10808416,1154,41.773212454,"{'type': 'Point', 'coordinates': [-87.649476728, 41.773212454]}",OTHER,-87.649476728,DECEPTIVE PRACTICE,2017-02-14T15:49:42.000,17,1170790,1860691,2017,6810003009
155,True,0735,018XX W 69TH ST,JA107419,67,2017-01-07T14:49:00.000,SEX OFFENDER: FAIL TO REGISTER,007,False,26,10808425,4650,41.768478066,"{'type': 'Point', 'coordinates': [-87.670465585, 41.768478066]}",STREET,-87.670465585,OTHER OFFENSE,2017-02-14T15:49:42.000,17,1165078,1858921,2017,6715002000
